"created_at","screen_name","text","name","location","is_retweet","date"
2019-11-28 12:13:46,"BarackObama","Today, we give thanks for our blessings, give back to those around us, and enjoy some time — and turkey, and maybe a little football — with the ones we love. From the Obama family to yours, Happy Thanksgiving. https://t.co/GEZSGaNSGe","Barack Obama","Washington, DC",FALSE,2019-11-28
2019-11-27 18:19:13,"BarackObama","Before arguing with friends or family around the Thanksgiving table, take a look at the science behind arguing better. And it'll never hurt to try this: ""Listen to people, get them to think about their own experience, and highlight your common humanity."" https://t.co/AZC9kpqoqx","Barack Obama","Washington, DC",FALSE,2019-11-27
2019-11-24 18:07:38,"BarackObama","Politicians shouldn’t be picking their voters. Voters should be picking their representatives. But unless we act, the status quo will remain in states all across the country. Let's make sure maps are drawn fairly when redistricting happens again in 2021: https://t.co/Pi2gd2B4bv","Barack Obama","Washington, DC",FALSE,2019-11-24
2019-11-24 18:04:14,"BarackObama","Take a look at this piece to understand the very real consequences of gerrymandering. In Asheville, NC, we see what happens when district lines are drawn for maximum partisan advantage: It mean citizens’ voices are diminished. It means more polarization. https://t.co/CLBQLPfTsu","Barack Obama","Washington, DC",FALSE,2019-11-24
2019-11-22 16:08:56,"BarackObama","Young leaders like these are powering the promise of the Asia Pacific region. Michelle and I couldn’t be more impressed by their initiative. Can’t wait to join them in Malaysia next month. https://t.co/jrure7D6Uv","Barack Obama","Washington, DC",FALSE,2019-11-22
2019-11-18 18:39:05,"BarackObama","Proud to see Oluwaseun @AyodejiOsowobi in this list. She’s an @ObamaFoundation Leader who’s organizing young people in Nigeria to help end sexual violence, and her work embodies what our foundation is all about: passing the baton to the next generation. https://t.co/JSkUnRtaoD","Barack Obama","Washington, DC",FALSE,2019-11-18
2019-11-11 14:34:54,"BarackObama","Stories like this are a reminder of our duty, as a country and as Americans, to support every veteran—not only in words, but in deed. To every veteran out there, thank you. We’re forever in your debt.","Barack Obama","Washington, DC",FALSE,2019-11-11
2019-11-11 14:34:22,"BarackObama","This Veterans Day, here’s a moving portrait of the extraordinary resilience of my friend Cory Remsburg, an Army Ranger I’ve come to know over the years. It’s an honest tribute to all those wounded warriors and their families who give so much to our country https://t.co/rBAMNk0zvb","Barack Obama","Washington, DC",FALSE,2019-11-11
2019-11-08 16:39:31,"BarackObama","No one says it better than @MichelleObama — the Obama Presidential Center coming to the South Side isn't for us, it's for the community and the next generation of leaders. https://t.co/aHHeNvAisn","Barack Obama","Washington, DC",FALSE,2019-11-08
2019-11-06 18:32:50,"BarackObama","Proud of all the Americans who showed up to vote yesterday, electing a set of hopeful, forward-thinking leaders primed to protect Medicaid, draw fair voting maps, and reduce gun violence. A great night for our country—one that’ll leave a lasting legacy.","Barack Obama","Washington, DC",FALSE,2019-11-06
2019-11-02 14:04:46,"BarackObama","Proud to endorse an outstanding group of Virginia Democrats in Tuesday’s election—candidates who’ll not only advance the causes of equality, justice, and decency, but help ensure that the next decade of voting maps are drawn fairly. That’s good policy—and good for our politics. https://t.co/IljmKBq7Gm","Barack Obama","Washington, DC",FALSE,2019-11-02
2019-11-01 14:56:03,"BarackObama","Today’s the first day of open enrollment on https://t.co/ob1Ynoesod, and high-quality coverage might be more affordable than you think. Nearly 9 in 10 https://t.co/ob1Ynoesod customers qualify for financial help—so if you or someone you know needs insurance, #GetCovered today.","Barack Obama","Washington, DC",FALSE,2019-11-01
2019-10-31 13:55:54,"BarackObama","Congrats to the World Champion @Nationals and their fans! A great group that always showed up when it counted and was never afraid to show a little joy: dancing in the dugout, laughing, believing, and always sticking together. A true team with a spirit that’d do us all well.","Barack Obama","Washington, DC",FALSE,2019-10-31
2019-10-28 21:04:20,"BarackObama","Glad to be back in Chicago for the @ObamaFoundation Summit. It’s where I first learned to organize—and where I met @MichelleObama. We all have places that define us, and at the Summit, we’ll be exploring the meaning behind them—tune in tomorrow at https://t.co/swMRHuB5Y4. https://t.co/oymfsDZVnm","Barack Obama","Washington, DC",FALSE,2019-10-28
2019-10-18 14:53:14,"BarackObama",".@SamanthaJPower is a Pulitzer winner, an incredible writer, and a great friend. Her memoir, The Education of an Idealist, grapples with the balance between idealism, pragmatism, advocacy, and governance. It's a must-read for anyone who cares about our role in a changing world.","Barack Obama","Washington, DC",FALSE,2019-10-18
2019-10-17 15:23:42,"BarackObama","Michelle and I are heartbroken over the passing of our friend, Elijah Cummings. May his example inspire more Americans to pick up the baton and carry it forward in a manner worthy of his service. https://t.co/lM2rES3PNV","Barack Obama","Washington, DC",FALSE,2019-10-17
2019-10-16 17:58:15,"BarackObama","I was proud to work with Justin Trudeau as President. He's a hard-working, effective leader who takes on big issues like climate change. The world needs his progressive leadership now, and I hope our neighbors to the north support him for another term.","Barack Obama","Washington, DC",FALSE,2019-10-16
2019-10-15 14:17:23,"BarackObama","In December, Michelle and I will head to Malaysia for the first @ObamaFoundation Leaders: Asia-Pacific gathering. The region plays an important role in my own story, and today, it’s home to a generation of rising leaders ready to create a better world. We can’t wait to join them. https://t.co/ldFDwXMi8J","Barack Obama","Washington, DC",FALSE,2019-10-15
2019-10-13 21:20:26,"BarackObama","Yesterday, marathoner Eliud Kipchoge became the first ever to break two hours. Today in Chicago, Brigid Kosgei set a new women’s world record. Staggering achievements on their own, they’re also remarkable examples of humanity’s ability to endure—and keep raising the bar.","Barack Obama","Washington, DC",FALSE,2019-10-13
2019-10-11 13:52:07,"BarackObama","Congrats to the @WashMystics on a gutsy, first-ever championship! A great team performance when it counted. If folks aren’t careful, this title thing might become a habit in DC.","Barack Obama","Washington, DC",FALSE,2019-10-11
2019-10-09 19:41:11,"BarackObama","Here’s an interesting read—a reminder that behind every opinion lies a human being with real experiences and a story to tell. Sometimes we’ll agree and sometimes we won’t, but if we want our democracy work, listening to each other isn’t optional. https://t.co/8d4fPUprlu","Barack Obama","Washington, DC",FALSE,2019-10-09
2019-10-08 13:54:05,"BarackObama","As President, I leaned on @AmbassadorRice’s experience, expertise, and willingness to tell me what I needed to hear. In her memoir, Tough Love, you’ll see why. It’s a tribute to American leadership—and a unifying call for us to do our part to protect it. I hope you’ll read it. https://t.co/7iUWt76xUw","Barack Obama","Washington, DC",FALSE,2019-10-08
2019-10-03 14:10:50,"BarackObama","Like the Beatles said: It’s getting better all the time. Thanks, babe, for 27 amazing years! https://t.co/mImRqIYn1R","Barack Obama","Washington, DC",FALSE,2019-10-03
2019-09-24 16:03:21,"BarackObama","On National Voter Registration Day, it’s up to us as citizens to make sure everyone we know can make their voices heard at the ballot box. Check and update your registration at https://t.co/NKXRGNgbZX — and tell your friends, too.","Barack Obama","Washington, DC",FALSE,2019-09-24
2019-09-20 20:38:04,"BarackObama","One challenge will define the future for today’s young generation more dramatically than any other: Climate change. The millions of young people worldwide who’ve organized and joined today’s #ClimateStrike demand action to protect our planet, and they deserve it.","Barack Obama","Washington, DC",FALSE,2019-09-20
2019-09-17 20:24:37,"BarackObama","Just 16, @GretaThunberg is already one of our planet’s greatest advocates. Recognizing that her generation will bear the brunt of climate change, she’s unafraid to push for real action. She embodies our vision at the @ObamaFoundation: A future shaped by young leaders like her. https://t.co/VgCPAaDp3C","Barack Obama","Washington, DC",FALSE,2019-09-17
2019-09-12 18:10:20,"BarackObama","That’s what Americans do when others are in need – we help. We give. We inspire. Want to make a difference? There are a number of ways you can help right here: https://t.co/cnRcAfNIk2","Barack Obama","Washington, DC",FALSE,2019-09-12
2019-09-12 18:09:58,"BarackObama","Jermaine Bell is just six years old, but when he saw people in need, he took the money he’d been saving for a trip to Disney World and spent it on food and water for South Carolina evacuees.
https://t.co/H6xBIW4Ka0","Barack Obama","Washington, DC",FALSE,2019-09-12
2019-09-12 18:09:32,"BarackObama","Bahamian families and communities face a long recovery from Hurricane Dorian. And Americans are reaching out to help. Brittany Garvin is helping people reunite and evacuate. https://t.co/k5hXu68RPH","Barack Obama","Washington, DC",FALSE,2019-09-12
2019-09-11 12:19:35,"BarackObama","As we remember those we lost on 9/11, we also remember the spirit of unity and togetherness that defined the weeks and months after. On this day of service, I’m reflecting on all those still working to embrace that spirit, today and every day. https://t.co/y8x9PVcwDl","Barack Obama","Washington, DC",FALSE,2019-09-11
2019-09-09 16:00:11,"BarackObama","Marca had a remarkable way of bringing out the best within us. For me, she was a trusted voice and a persistent, buoyant spirit—an example that progress can be slow, but it’s always possible. We’ll miss her, but we’re far better off because of her fight. https://t.co/gVkQvENtIs","Barack Obama","Washington, DC",FALSE,2019-09-09
2019-09-04 19:09:00,"BarackObama","Yesterday’s ruling is a big win for North Carolina—and for all of us. Voters should choose their representatives, not the other way around. This win is proof that change is always within our reach, on gerrymandering, voting rights, and much more. https://t.co/sVlKm1JaIt","Barack Obama","Washington, DC",FALSE,2019-09-04
2019-08-28 20:24:49,"BarackObama","Saw this story of a young person doing great work and wanted to share it—keep it up, David! That’s some creative organizing.
https://t.co/bbkbf7vygr","Barack Obama","Washington, DC",FALSE,2019-08-28
2019-08-26 19:21:34,"BarackObama","Training is at the heart of organizing. It’s why I’ve always made it a priority – from my 2008 campaign until now. And it’s why I’m proud to announce @allontheline’s in-person training initiative, Redistricting U. Join us: https://t.co/yrWJ50wSdE https://t.co/HiKvGd2XyE","Barack Obama","Washington, DC",FALSE,2019-08-26
2019-08-24 15:35:56,"BarackObama","With summer winding down, here’s a sampling of what Michelle and I have been listening to — some new, some old, some fast, some slow. Hope you enjoy. https://t.co/BS5ri1lvxz","Barack Obama","Washington, DC",FALSE,2019-08-24
2019-08-21 15:09:56,"BarackObama","A good story gives you the chance to better understand someone else’s life. It can help you find common ground. And it’s why Michelle and I were drawn to Higher Ground’s first film, American Factory. Take a look at our conversation with the directors, and check it out on Netflix. https://t.co/KzkYFqjrFV","Barack Obama","Washington, DC",FALSE,2019-08-21
